SE_id,SE_type,lon,lat,node_id,group_id,location_type
10033505,xfc_150kW,-93.1,45.2,station_335,335,U
10033506,xfc_150kW,-93.1,45.2,station_335,335,U
10033507,xfc_150kW,-93.1,45.2,station_335,335,U
10033508,xfc_150kW,-93.1,45.2,station_335,335,U
10033601,xfc_150kW,-93.1,45.2,station_336,336,U
10033602,xfc_150kW,-93.1,45.2,station_336,336,U
10033603,xfc_150kW,-93.1,45.2,station_336,336,U
10033604,xfc_150kW,-93.1,45.2,station_336,336,U
10033605,xfc_150kW,-93.1,45.2,station_336,336,U
10033606,xfc_150kW,-93.1,45.2,station_336,336,U
10033607,xfc_150kW,-93.1,45.2,station_336,336,U
10033608,xfc_150kW,-93.1,45.2,station_336,336,U
10033801,xfc_150kW,-93.1,45.2,station_338,338,U
10033802,xfc_150kW,-93.1,45.2,station_338,338,U
10033803,xfc_150kW,-93.1,45.2,station_338,338,U
10033804,xfc_150kW,-93.1,45.2,station_338,338,U
10033805,xfc_150kW,-93.1,45.2,station_338,338,U
10033806,xfc_150kW,-93.1,45.2,station_338,338,U
10033807,xfc_150kW,-93.1,45.2,station_338,338,U
10033808,xfc_150kW,-93.1,45.2,station_338,338,U
10033901,xfc_150kW,-93.1,45.2,station_339,339,U
10033902,xfc_150kW,-93.1,45.2,station_339,339,U
10033903,xfc_150kW,-93.1,45.2,station_339,339,U
10033904,xfc_150kW,-93.1,45.2,station_339,339,U
10033905,xfc_150kW,-93.1,45.2,station_339,339,U
10033906,xfc_150kW,-93.1,45.2,station_339,339,U
10033907,xfc_150kW,-93.1,45.2,station_339,339,U
10033908,xfc_150kW,-93.1,45.2,station_339,339,U
10034101,xfc_150kW,-93.1,45.2,station_341,341,U
10034102,xfc_150kW,-93.1,45.2,station_341,341,U
10034103,xfc_150kW,-93.1,45.2,station_341,341,U
10034104,xfc_150kW,-93.1,45.2,station_341,341,U
10034105,xfc_150kW,-93.1,45.2,station_341,341,U
10034106,xfc_150kW,-93.1,45.2,station_341,341,U
10034107,xfc_150kW,-93.1,45.2,station_341,341,U
10034108,xfc_150kW,-93.1,45.2,station_341,341,U
10034201,xfc_150kW,-93.1,45.2,station_342,342,U
10034202,xfc_150kW,-93.1,45.2,station_342,342,U
10034203,xfc_150kW,-93.1,45.2,station_342,342,U
10034204,xfc_150kW,-93.1,45.2,station_342,342,U
10034205,xfc_150kW,-93.1,45.2,station_342,342,U
10034206,xfc_150kW,-93.1,45.2,station_342,342,U
10034207,xfc_150kW,-93.1,45.2,station_342,342,U
10034208,xfc_150kW,-93.1,45.2,station_342,342,U
10034301,xfc_150kW,-93.1,45.2,station_343,343,U
10034302,xfc_150kW,-93.1,45.2,station_343,343,U
10034303,xfc_150kW,-93.1,45.2,station_343,343,U
10034304,xfc_150kW,-93.1,45.2,station_343,343,U
10034305,xfc_150kW,-93.1,45.2,station_343,343,U
10034306,xfc_150kW,-93.1,45.2,station_343,343,U
10034307,xfc_150kW,-93.1,45.2,station_343,343,U
10034308,xfc_150kW,-93.1,45.2,station_343,343,U
10034401,xfc_150kW,-93.1,45.2,station_344,344,U
10034402,xfc_150kW,-93.1,45.2,station_344,344,U
10034403,xfc_150kW,-93.1,45.2,station_344,344,U
10034404,xfc_150kW,-93.1,45.2,station_344,344,U
10034405,xfc_150kW,-93.1,45.2,station_344,344,U
10034406,xfc_150kW,-93.1,45.2,station_344,344,U
10034407,xfc_150kW,-93.1,45.2,station_344,344,U
10034408,xfc_150kW,-93.1,45.2,station_344,344,U
10034409,xfc_150kW,-93.1,45.2,station_344,344,U
10034410,xfc_150kW,-93.1,45.2,station_344,344,U
10034501,xfc_150kW,-93.1,45.2,station_345,345,U
10034502,xfc_150kW,-93.1,45.2,station_345,345,U
10034503,xfc_150kW,-93.1,45.2,station_345,345,U
10034504,xfc_150kW,-93.1,45.2,station_345,345,U
10034505,xfc_150kW,-93.1,45.2,station_345,345,U
10034506,xfc_150kW,-93.1,45.2,station_345,345,U
10034507,xfc_150kW,-93.1,45.2,station_345,345,U
10034508,xfc_150kW,-93.1,45.2,station_345,345,U
10034601,xfc_150kW,-93.1,45.2,station_346,346,U
10034602,xfc_150kW,-93.1,45.2,station_346,346,U
10034603,xfc_150kW,-93.1,45.2,station_346,346,U
10034604,xfc_150kW,-93.1,45.2,station_346,346,U
10034605,xfc_150kW,-93.1,45.2,station_346,346,U
10034606,xfc_150kW,-93.1,45.2,station_346,346,U
10034607,xfc_150kW,-93.1,45.2,station_346,346,U
10034608,xfc_150kW,-93.1,45.2,station_346,346,U
10034704,xfc_150kW,-93.1,45.2,station_347,347,U
10034705,xfc_150kW,-93.1,45.2,station_347,347,U
10035604,xfc_150kW,-93.1,45.2,station_356,356,U
10035607,xfc_150kW,-93.1,45.2,station_356,356,U
10035804,xfc_150kW,-93.1,45.2,station_358,358,U
10035806,xfc_150kW,-93.1,45.2,station_358,358,U
10036102,xfc_150kW,-93.1,45.2,station_361,361,U
10036103,xfc_150kW,-93.1,45.2,station_361,361,U
10036105,xfc_150kW,-93.1,45.2,station_361,361,U
10036106,xfc_150kW,-93.1,45.2,station_361,361,U
10036107,xfc_150kW,-93.1,45.2,station_361,361,U
10036108,xfc_150kW,-93.1,45.2,station_361,361,U
10036109,xfc_150kW,-93.1,45.2,station_361,361,U
10036110,xfc_150kW,-93.1,45.2,station_361,361,U
10036301,xfc_150kW,-93.1,45.2,station_363,363,U
10036302,xfc_150kW,-93.1,45.2,station_363,363,U
10036304,xfc_150kW,-93.1,45.2,station_363,363,U
10036310,xfc_150kW,-93.1,45.2,station_363,363,U
10036505,xfc_150kW,-93.1,45.2,station_365,365,U
10036506,xfc_150kW,-93.1,45.2,station_365,365,U
10036507,xfc_150kW,-93.1,45.2,station_365,365,U
10036508,xfc_150kW,-93.1,45.2,station_365,365,U
10036801,xfc_150kW,-93.1,45.2,station_368,368,U
10036802,xfc_150kW,-93.1,45.2,station_368,368,U
10036803,xfc_150kW,-93.1,45.2,station_368,368,U
10036804,xfc_150kW,-93.1,45.2,station_368,368,U
10036805,xfc_150kW,-93.1,45.2,station_368,368,U
10036806,xfc_150kW,-93.1,45.2,station_368,368,U
10036807,xfc_150kW,-93.1,45.2,station_368,368,U
10036808,xfc_150kW,-93.1,45.2,station_368,368,U
10036901,xfc_150kW,-93.1,45.2,station_369,369,U
10036902,xfc_150kW,-93.1,45.2,station_369,369,U
10036903,xfc_150kW,-93.1,45.2,station_369,369,U
10036904,xfc_150kW,-93.1,45.2,station_369,369,U
10036905,xfc_150kW,-93.1,45.2,station_369,369,U
10036906,xfc_150kW,-93.1,45.2,station_369,369,U
10036907,xfc_150kW,-93.1,45.2,station_369,369,U
10036908,xfc_150kW,-93.1,45.2,station_369,369,U
10037201,xfc_150kW,-93.1,45.2,station_372,372,U
10037202,xfc_150kW,-93.1,45.2,station_372,372,U
10037203,xfc_150kW,-93.1,45.2,station_372,372,U
10037204,xfc_150kW,-93.1,45.2,station_372,372,U
10037205,xfc_150kW,-93.1,45.2,station_372,372,U
10037206,xfc_150kW,-93.1,45.2,station_372,372,U
10037207,xfc_150kW,-93.1,45.2,station_372,372,U
10037208,xfc_150kW,-93.1,45.2,station_372,372,U
10037209,xfc_150kW,-93.1,45.2,station_372,372,U
10037210,xfc_150kW,-93.1,45.2,station_372,372,U
10037211,xfc_150kW,-93.1,45.2,station_372,372,U
10037212,xfc_150kW,-93.1,45.2,station_372,372,U
10037503,xfc_150kW,-93.1,45.2,station_375,375,U
10037505,xfc_150kW,-93.1,45.2,station_375,375,U
10037506,xfc_150kW,-93.1,45.2,station_375,375,U
10037507,xfc_150kW,-93.1,45.2,station_375,375,U
10037508,xfc_150kW,-93.1,45.2,station_375,375,U
10037801,xfc_150kW,-93.1,45.2,station_378,378,U
10037802,xfc_150kW,-93.1,45.2,station_378,378,U
10037803,xfc_150kW,-93.1,45.2,station_378,378,U
10037804,xfc_150kW,-93.1,45.2,station_378,378,U
10037805,xfc_150kW,-93.1,45.2,station_378,378,U
10037806,xfc_150kW,-93.1,45.2,station_378,378,U
10037807,xfc_150kW,-93.1,45.2,station_378,378,U
10037808,xfc_150kW,-93.1,45.2,station_378,378,U
10037901,xfc_150kW,-93.1,45.2,station_379,379,U
10037902,xfc_150kW,-93.1,45.2,station_379,379,U
10037903,xfc_150kW,-93.1,45.2,station_379,379,U
10037904,xfc_150kW,-93.1,45.2,station_379,379,U
10037905,xfc_150kW,-93.1,45.2,station_379,379,U
10037906,xfc_150kW,-93.1,45.2,station_379,379,U
10037907,xfc_150kW,-93.1,45.2,station_379,379,U
10037908,xfc_150kW,-93.1,45.2,station_379,379,U
10038001,xfc_150kW,-93.1,45.2,station_380,380,U
10038002,xfc_150kW,-93.1,45.2,station_380,380,U
10038003,xfc_150kW,-93.1,45.2,station_380,380,U
10038004,xfc_150kW,-93.1,45.2,station_380,380,U
10038005,xfc_150kW,-93.1,45.2,station_380,380,U
10038006,xfc_150kW,-93.1,45.2,station_380,380,U
10038007,xfc_150kW,-93.1,45.2,station_380,380,U
10038008,xfc_150kW,-93.1,45.2,station_380,380,U
10038101,xfc_150kW,-93.1,45.2,station_381,381,U
10038102,xfc_150kW,-93.1,45.2,station_381,381,U
10038103,xfc_150kW,-93.1,45.2,station_381,381,U
10038104,xfc_150kW,-93.1,45.2,station_381,381,U
10038105,xfc_150kW,-93.1,45.2,station_381,381,U
10038106,xfc_150kW,-93.1,45.2,station_381,381,U
10038107,xfc_150kW,-93.1,45.2,station_381,381,U
10038108,xfc_150kW,-93.1,45.2,station_381,381,U
10038301,xfc_150kW,-93.1,45.2,station_383,383,U
10038302,xfc_150kW,-93.1,45.2,station_383,383,U
10038303,xfc_150kW,-93.1,45.2,station_383,383,U
10038304,xfc_150kW,-93.1,45.2,station_383,383,U
10038305,xfc_150kW,-93.1,45.2,station_383,383,U
10038306,xfc_150kW,-93.1,45.2,station_383,383,U
10038307,xfc_150kW,-93.1,45.2,station_383,383,U
10038308,xfc_150kW,-93.1,45.2,station_383,383,U
10038801,xfc_150kW,-93.1,45.2,station_388,388,U
10038802,xfc_150kW,-93.1,45.2,station_388,388,U
10038803,xfc_150kW,-93.1,45.2,station_388,388,U
10038804,xfc_150kW,-93.1,45.2,station_388,388,U
10038805,xfc_150kW,-93.1,45.2,station_388,388,U
10038806,xfc_150kW,-93.1,45.2,station_388,388,U
10038807,xfc_150kW,-93.1,45.2,station_388,388,U
10038808,xfc_150kW,-93.1,45.2,station_388,388,U
10039001,xfc_150kW,-93.1,45.2,station_390,390,U
10039002,xfc_150kW,-93.1,45.2,station_390,390,U
10039003,xfc_150kW,-93.1,45.2,station_390,390,U
10039004,xfc_150kW,-93.1,45.2,station_390,390,U
10039005,xfc_150kW,-93.1,45.2,station_390,390,U
10039006,xfc_150kW,-93.1,45.2,station_390,390,U
10039007,xfc_150kW,-93.1,45.2,station_390,390,U
10039008,xfc_150kW,-93.1,45.2,station_390,390,U
10039101,xfc_150kW,-93.1,45.2,station_391,391,U
10039102,xfc_150kW,-93.1,45.2,station_391,391,U
10039103,xfc_150kW,-93.1,45.2,station_391,391,U
10039104,xfc_150kW,-93.1,45.2,station_391,391,U
10039105,xfc_150kW,-93.1,45.2,station_391,391,U
10039106,xfc_150kW,-93.1,45.2,station_391,391,U
10039107,xfc_150kW,-93.1,45.2,station_391,391,U
10039108,xfc_150kW,-93.1,45.2,station_391,391,U
10039201,xfc_150kW,-93.1,45.2,station_392,392,U
10039202,xfc_150kW,-93.1,45.2,station_392,392,U
10039203,xfc_150kW,-93.1,45.2,station_392,392,U
10039204,xfc_150kW,-93.1,45.2,station_392,392,U
10039205,xfc_150kW,-93.1,45.2,station_392,392,U
10039206,xfc_150kW,-93.1,45.2,station_392,392,U
10039207,xfc_150kW,-93.1,45.2,station_392,392,U
10039208,xfc_150kW,-93.1,45.2,station_392,392,U
10039301,xfc_150kW,-93.1,45.2,station_393,393,U
10039302,xfc_150kW,-93.1,45.2,station_393,393,U
10039303,xfc_150kW,-93.1,45.2,station_393,393,U
10039305,xfc_150kW,-93.1,45.2,station_393,393,U
10039306,xfc_150kW,-93.1,45.2,station_393,393,U
10039307,xfc_150kW,-93.1,45.2,station_393,393,U
10039308,xfc_150kW,-93.1,45.2,station_393,393,U
10039309,xfc_150kW,-93.1,45.2,station_393,393,U
10039310,xfc_150kW,-93.1,45.2,station_393,393,U
10039401,xfc_150kW,-93.1,45.2,station_394,394,U
10039402,xfc_150kW,-93.1,45.2,station_394,394,U
10039403,xfc_150kW,-93.1,45.2,station_394,394,U
10039404,xfc_150kW,-93.1,45.2,station_394,394,U
10039405,xfc_150kW,-93.1,45.2,station_394,394,U
10039406,xfc_150kW,-93.1,45.2,station_394,394,U
10039407,xfc_150kW,-93.1,45.2,station_394,394,U
10039408,xfc_150kW,-93.1,45.2,station_394,394,U
10039501,xfc_150kW,-93.1,45.2,station_395,395,U
10039502,xfc_150kW,-93.1,45.2,station_395,395,U
10039503,xfc_150kW,-93.1,45.2,station_395,395,U
10039504,xfc_150kW,-93.1,45.2,station_395,395,U
10039505,xfc_150kW,-93.1,45.2,station_395,395,U
10039506,xfc_150kW,-93.1,45.2,station_395,395,U
10039507,xfc_150kW,-93.1,45.2,station_395,395,U
10039508,xfc_150kW,-93.1,45.2,station_395,395,U
10039601,xfc_150kW,-93.1,45.2,station_396,396,U
10039602,xfc_150kW,-93.1,45.2,station_396,396,U
10039603,xfc_150kW,-93.1,45.2,station_396,396,U
10039604,xfc_150kW,-93.1,45.2,station_396,396,U
10039605,xfc_150kW,-93.1,45.2,station_396,396,U
10039606,xfc_150kW,-93.1,45.2,station_396,396,U
10039607,xfc_150kW,-93.1,45.2,station_396,396,U
10039608,xfc_150kW,-93.1,45.2,station_396,396,U
10039703,xfc_150kW,-93.1,45.2,station_397,397,U
10039704,xfc_150kW,-93.1,45.2,station_397,397,U
10039705,xfc_150kW,-93.1,45.2,station_397,397,U
10039706,xfc_150kW,-93.1,45.2,station_397,397,U
10039707,xfc_150kW,-93.1,45.2,station_397,397,U
10039708,xfc_150kW,-93.1,45.2,station_397,397,U
10039801,xfc_150kW,-93.1,45.2,station_398,398,U
10039802,xfc_150kW,-93.1,45.2,station_398,398,U
10039803,xfc_150kW,-93.1,45.2,station_398,398,U
10039804,xfc_150kW,-93.1,45.2,station_398,398,U
10039805,xfc_150kW,-93.1,45.2,station_398,398,U
10039806,xfc_150kW,-93.1,45.2,station_398,398,U
10039807,xfc_150kW,-93.1,45.2,station_398,398,U
10039808,xfc_150kW,-93.1,45.2,station_398,398,U
10039901,xfc_150kW,-93.1,45.2,station_399,399,U
10039902,xfc_150kW,-93.1,45.2,station_399,399,U
10039903,xfc_150kW,-93.1,45.2,station_399,399,U
10039904,xfc_150kW,-93.1,45.2,station_399,399,U
10039905,xfc_150kW,-93.1,45.2,station_399,399,U
10039906,xfc_150kW,-93.1,45.2,station_399,399,U
10039907,xfc_150kW,-93.1,45.2,station_399,399,U
10039908,xfc_150kW,-93.1,45.2,station_399,399,U
10039909,xfc_150kW,-93.1,45.2,station_399,399,U
10039910,xfc_150kW,-93.1,45.2,station_399,399,U
10039911,xfc_150kW,-93.1,45.2,station_399,399,U
10039912,xfc_150kW,-93.1,45.2,station_399,399,U
10040301,xfc_150kW,-93.1,45.2,station_403,403,U
10040302,xfc_150kW,-93.1,45.2,station_403,403,U
10040303,xfc_150kW,-93.1,45.2,station_403,403,U
10040304,xfc_150kW,-93.1,45.2,station_403,403,U
10040305,xfc_150kW,-93.1,45.2,station_403,403,U
10040306,xfc_150kW,-93.1,45.2,station_403,403,U
10040307,xfc_150kW,-93.1,45.2,station_403,403,U
10040308,xfc_150kW,-93.1,45.2,station_403,403,U
10040501,xfc_150kW,-93.1,45.2,station_405,405,U
10040502,xfc_150kW,-93.1,45.2,station_405,405,U
10040503,xfc_150kW,-93.1,45.2,station_405,405,U
10040504,xfc_150kW,-93.1,45.2,station_405,405,U
10040505,xfc_150kW,-93.1,45.2,station_405,405,U
10040506,xfc_150kW,-93.1,45.2,station_405,405,U
10040507,xfc_150kW,-93.1,45.2,station_405,405,U
10040508,xfc_150kW,-93.1,45.2,station_405,405,U
10040901,xfc_150kW,-93.1,45.2,station_409,409,U
10040902,xfc_150kW,-93.1,45.2,station_409,409,U
10040903,xfc_150kW,-93.1,45.2,station_409,409,U
10040904,xfc_150kW,-93.1,45.2,station_409,409,U
10040905,xfc_150kW,-93.1,45.2,station_409,409,U
10040906,xfc_150kW,-93.1,45.2,station_409,409,U
10040907,xfc_150kW,-93.1,45.2,station_409,409,U
10040908,xfc_150kW,-93.1,45.2,station_409,409,U
10041001,xfc_150kW,-93.1,45.2,station_410,410,U
10041002,xfc_150kW,-93.1,45.2,station_410,410,U
10041003,xfc_150kW,-93.1,45.2,station_410,410,U
10041004,xfc_150kW,-93.1,45.2,station_410,410,U
10041005,xfc_150kW,-93.1,45.2,station_410,410,U
10041006,xfc_150kW,-93.1,45.2,station_410,410,U
10041007,xfc_150kW,-93.1,45.2,station_410,410,U
10041008,xfc_150kW,-93.1,45.2,station_410,410,U
10041101,xfc_150kW,-93.1,45.2,station_411,411,U
10041102,xfc_150kW,-93.1,45.2,station_411,411,U
10041103,xfc_150kW,-93.1,45.2,station_411,411,U
10041104,xfc_150kW,-93.1,45.2,station_411,411,U
10041105,xfc_150kW,-93.1,45.2,station_411,411,U
10041106,xfc_150kW,-93.1,45.2,station_411,411,U
10041107,xfc_150kW,-93.1,45.2,station_411,411,U
10041108,xfc_150kW,-93.1,45.2,station_411,411,U
10041301,xfc_150kW,-93.1,45.2,station_413,413,U
10041302,xfc_150kW,-93.1,45.2,station_413,413,U
10041303,xfc_150kW,-93.1,45.2,station_413,413,U
10041304,xfc_150kW,-93.1,45.2,station_413,413,U
10041305,xfc_150kW,-93.1,45.2,station_413,413,U
10041306,xfc_150kW,-93.1,45.2,station_413,413,U
10041307,xfc_150kW,-93.1,45.2,station_413,413,U
10041308,xfc_150kW,-93.1,45.2,station_413,413,U
10041401,xfc_150kW,-93.1,45.2,station_414,414,U
10041402,xfc_150kW,-93.1,45.2,station_414,414,U
10041403,xfc_150kW,-93.1,45.2,station_414,414,U
10041404,xfc_150kW,-93.1,45.2,station_414,414,U
10041405,xfc_150kW,-93.1,45.2,station_414,414,U
10041406,xfc_150kW,-93.1,45.2,station_414,414,U
10041407,xfc_150kW,-93.1,45.2,station_414,414,U
10041408,xfc_150kW,-93.1,45.2,station_414,414,U
10042301,xfc_150kW,-93.1,45.2,station_423,423,U
10042302,xfc_150kW,-93.1,45.2,station_423,423,U
10042303,xfc_150kW,-93.1,45.2,station_423,423,U
10042304,xfc_150kW,-93.1,45.2,station_423,423,U
10042305,xfc_150kW,-93.1,45.2,station_423,423,U
10042306,xfc_150kW,-93.1,45.2,station_423,423,U
10042307,xfc_150kW,-93.1,45.2,station_423,423,U
10042308,xfc_150kW,-93.1,45.2,station_423,423,U
10043201,xfc_150kW,-93.1,45.2,station_432,432,U
10043202,xfc_150kW,-93.1,45.2,station_432,432,U
10043203,xfc_150kW,-93.1,45.2,station_432,432,U
10043204,xfc_150kW,-93.1,45.2,station_432,432,U
10043205,xfc_150kW,-93.1,45.2,station_432,432,U
10043206,xfc_150kW,-93.1,45.2,station_432,432,U
10043207,xfc_150kW,-93.1,45.2,station_432,432,U
10043208,xfc_150kW,-93.1,45.2,station_432,432,U
10043301,xfc_150kW,-93.1,45.2,station_433,433,U
10043302,xfc_150kW,-93.1,45.2,station_433,433,U
10043303,xfc_150kW,-93.1,45.2,station_433,433,U
10043304,xfc_150kW,-93.1,45.2,station_433,433,U
10043305,xfc_150kW,-93.1,45.2,station_433,433,U
10043306,xfc_150kW,-93.1,45.2,station_433,433,U
10043307,xfc_150kW,-93.1,45.2,station_433,433,U
10043308,xfc_150kW,-93.1,45.2,station_433,433,U
10043403,xfc_150kW,-93.1,45.2,station_434,434,U
10043404,xfc_150kW,-93.1,45.2,station_434,434,U
10043405,xfc_150kW,-93.1,45.2,station_434,434,U
10043406,xfc_150kW,-93.1,45.2,station_434,434,U
10043407,xfc_150kW,-93.1,45.2,station_434,434,U
10043408,xfc_150kW,-93.1,45.2,station_434,434,U
10043501,xfc_150kW,-93.1,45.2,station_435,435,U
10043502,xfc_150kW,-93.1,45.2,station_435,435,U
10043503,xfc_150kW,-93.1,45.2,station_435,435,U
10043504,xfc_150kW,-93.1,45.2,station_435,435,U
10043505,xfc_150kW,-93.1,45.2,station_435,435,U
10043506,xfc_150kW,-93.1,45.2,station_435,435,U
10043507,xfc_150kW,-93.1,45.2,station_435,435,U
10043508,xfc_150kW,-93.1,45.2,station_435,435,U
10043509,xfc_150kW,-93.1,45.2,station_435,435,U
10043510,xfc_150kW,-93.1,45.2,station_435,435,U
10043511,xfc_150kW,-93.1,45.2,station_435,435,U
10043512,xfc_150kW,-93.1,45.2,station_435,435,U
10043513,xfc_150kW,-93.1,45.2,station_435,435,U
10043514,xfc_150kW,-93.1,45.2,station_435,435,U
10043601,xfc_150kW,-93.1,45.2,station_436,436,U
10043602,xfc_150kW,-93.1,45.2,station_436,436,U
10043603,xfc_150kW,-93.1,45.2,station_436,436,U
10043604,xfc_150kW,-93.1,45.2,station_436,436,U
10043605,xfc_150kW,-93.1,45.2,station_436,436,U
10043606,xfc_150kW,-93.1,45.2,station_436,436,U
10043607,xfc_150kW,-93.1,45.2,station_436,436,U
10043608,xfc_150kW,-93.1,45.2,station_436,436,U
10043701,xfc_150kW,-93.1,45.2,station_437,437,U
10043702,xfc_150kW,-93.1,45.2,station_437,437,U
10043703,xfc_150kW,-93.1,45.2,station_437,437,U
10043704,xfc_150kW,-93.1,45.2,station_437,437,U
10043705,xfc_150kW,-93.1,45.2,station_437,437,U
10043706,xfc_150kW,-93.1,45.2,station_437,437,U
10043707,xfc_150kW,-93.1,45.2,station_437,437,U
10043708,xfc_150kW,-93.1,45.2,station_437,437,U
10043709,xfc_150kW,-93.1,45.2,station_437,437,U
10043710,xfc_150kW,-93.1,45.2,station_437,437,U
10043803,xfc_150kW,-93.1,45.2,station_438,438,U
10043804,xfc_150kW,-93.1,45.2,station_438,438,U
10043805,xfc_150kW,-93.1,45.2,station_438,438,U
10043807,xfc_150kW,-93.1,45.2,station_438,438,U
10043808,xfc_150kW,-93.1,45.2,station_438,438,U
10043901,xfc_150kW,-93.1,45.2,station_439,439,U
10043902,xfc_150kW,-93.1,45.2,station_439,439,U
10043903,xfc_150kW,-93.1,45.2,station_439,439,U
10043904,xfc_150kW,-93.1,45.2,station_439,439,U
10043905,xfc_150kW,-93.1,45.2,station_439,439,U
10043906,xfc_150kW,-93.1,45.2,station_439,439,U
10043907,xfc_150kW,-93.1,45.2,station_439,439,U
10043908,xfc_150kW,-93.1,45.2,station_439,439,U
10044001,xfc_150kW,-93.1,45.2,station_440,440,U
10044002,xfc_150kW,-93.1,45.2,station_440,440,U
10044003,xfc_150kW,-93.1,45.2,station_440,440,U
10044004,xfc_150kW,-93.1,45.2,station_440,440,U
10044005,xfc_150kW,-93.1,45.2,station_440,440,U
10044006,xfc_150kW,-93.1,45.2,station_440,440,U
10044007,xfc_150kW,-93.1,45.2,station_440,440,U
10044008,xfc_150kW,-93.1,45.2,station_440,440,U
10044601,xfc_150kW,-93.1,45.2,station_446,446,U
10044602,xfc_150kW,-93.1,45.2,station_446,446,U
10044603,xfc_150kW,-93.1,45.2,station_446,446,U
10044604,xfc_150kW,-93.1,45.2,station_446,446,U
10044605,xfc_150kW,-93.1,45.2,station_446,446,U
10044606,xfc_150kW,-93.1,45.2,station_446,446,U
10044607,xfc_150kW,-93.1,45.2,station_446,446,U
10044608,xfc_150kW,-93.1,45.2,station_446,446,U
10044801,xfc_150kW,-93.1,45.2,station_448,448,U
10044802,xfc_150kW,-93.1,45.2,station_448,448,U
10044803,xfc_150kW,-93.1,45.2,station_448,448,U
10044804,xfc_150kW,-93.1,45.2,station_448,448,U
10044805,xfc_150kW,-93.1,45.2,station_448,448,U
10044806,xfc_150kW,-93.1,45.2,station_448,448,U
10044807,xfc_150kW,-93.1,45.2,station_448,448,U
10044808,xfc_150kW,-93.1,45.2,station_448,448,U
10044901,xfc_150kW,-93.1,45.2,station_449,449,U
10044902,xfc_150kW,-93.1,45.2,station_449,449,U
10044903,xfc_150kW,-93.1,45.2,station_449,449,U
10044904,xfc_150kW,-93.1,45.2,station_449,449,U
10044905,xfc_150kW,-93.1,45.2,station_449,449,U
10044906,xfc_150kW,-93.1,45.2,station_449,449,U
10044907,xfc_150kW,-93.1,45.2,station_449,449,U
10044908,xfc_150kW,-93.1,45.2,station_449,449,U
10045001,xfc_150kW,-93.1,45.2,station_450,450,U
10045002,xfc_150kW,-93.1,45.2,station_450,450,U
10045003,xfc_150kW,-93.1,45.2,station_450,450,U
10045004,xfc_150kW,-93.1,45.2,station_450,450,U
10045005,xfc_150kW,-93.1,45.2,station_450,450,U
10045006,xfc_150kW,-93.1,45.2,station_450,450,U
10045007,xfc_150kW,-93.1,45.2,station_450,450,U
10045008,xfc_150kW,-93.1,45.2,station_450,450,U
10045009,xfc_150kW,-93.1,45.2,station_450,450,U
10045010,xfc_150kW,-93.1,45.2,station_450,450,U
10045501,xfc_150kW,-93.1,45.2,station_455,455,U
10045502,xfc_150kW,-93.1,45.2,station_455,455,U
10045503,xfc_150kW,-93.1,45.2,station_455,455,U
10045504,xfc_150kW,-93.1,45.2,station_455,455,U
10045505,xfc_150kW,-93.1,45.2,station_455,455,U
10045506,xfc_150kW,-93.1,45.2,station_455,455,U
10045507,xfc_150kW,-93.1,45.2,station_455,455,U
10045508,xfc_150kW,-93.1,45.2,station_455,455,U
10045704,xfc_150kW,-93.1,45.2,station_457,457,U
10045706,xfc_150kW,-93.1,45.2,station_457,457,U
10045707,xfc_150kW,-93.1,45.2,station_457,457,U
10045708,xfc_150kW,-93.1,45.2,station_457,457,U
10045709,xfc_150kW,-93.1,45.2,station_457,457,U
10045710,xfc_150kW,-93.1,45.2,station_457,457,U
10045808,xfc_150kW,-93.1,45.2,station_458,458,U
10045903,xfc_150kW,-93.1,45.2,station_459,459,U
10045904,xfc_150kW,-93.1,45.2,station_459,459,U
10045905,xfc_150kW,-93.1,45.2,station_459,459,U
10045908,xfc_150kW,-93.1,45.2,station_459,459,U
10046003,xfc_150kW,-93.1,45.2,station_460,460,U
10046004,xfc_150kW,-93.1,45.2,station_460,460,U
10046005,xfc_150kW,-93.1,45.2,station_460,460,U
10046006,xfc_150kW,-93.1,45.2,station_460,460,U
10046007,xfc_150kW,-93.1,45.2,station_460,460,U
10046008,xfc_150kW,-93.1,45.2,station_460,460,U
10046201,xfc_150kW,-93.1,45.2,station_462,462,U
10046202,xfc_150kW,-93.1,45.2,station_462,462,U
10046203,xfc_150kW,-93.1,45.2,station_462,462,U
10046204,xfc_150kW,-93.1,45.2,station_462,462,U
10046205,xfc_150kW,-93.1,45.2,station_462,462,U
10046206,xfc_150kW,-93.1,45.2,station_462,462,U
10046207,xfc_150kW,-93.1,45.2,station_462,462,U
10046208,xfc_150kW,-93.1,45.2,station_462,462,U
10046301,xfc_150kW,-93.1,45.2,station_463,463,U
10046302,xfc_150kW,-93.1,45.2,station_463,463,U
10046303,xfc_150kW,-93.1,45.2,station_463,463,U
10046304,xfc_150kW,-93.1,45.2,station_463,463,U
10046305,xfc_150kW,-93.1,45.2,station_463,463,U
10046306,xfc_150kW,-93.1,45.2,station_463,463,U
10046307,xfc_150kW,-93.1,45.2,station_463,463,U
10046308,xfc_150kW,-93.1,45.2,station_463,463,U
10046501,xfc_150kW,-93.1,45.2,station_465,465,U
10046502,xfc_150kW,-93.1,45.2,station_465,465,U
10046503,xfc_150kW,-93.1,45.2,station_465,465,U
